CODIGO_ESTACION;NOMBRE_ESTACION;NUCLEO_CERCANIAS;TRAMO_HORARIO;VIAJEROS_SUBIDOS;VIAJEROS_BAJADOS
15401;CALZADA DE ASTURIAS;ASTURIAS;17:30 - 18:00;20;28
15401;CALZADA DE ASTURIAS;ASTURIAS;18:00 - 18:30;8;24
15401;CALZADA DE ASTURIAS;ASTURIAS;18:30 - 19:00;9;37
15401;CALZADA DE ASTURIAS;ASTURIAS;19:00 - 19:30;6;27
15401;CALZADA DE ASTURIAS;ASTURIAS;19:30 - 20:00;10;43
15401;CALZADA DE ASTURIAS;ASTURIAS;20:00 - 20:30;18;36
15401;CALZADA DE ASTURIAS;ASTURIAS;20:30 - 21:00;14;29
15401;CALZADA DE ASTURIAS;ASTURIAS;21:00 - 21:30;10;27
15401;CALZADA DE ASTURIAS;ASTURIAS;21:30 - 22:00;10;19
15401;CALZADA DE ASTURIAS;ASTURIAS;22:00 - 22:30;2;14
15401;CALZADA DE ASTURIAS;ASTURIAS;22:30 - 23:00;9;12
15401;CALZADA DE ASTURIAS;ASTURIAS;23:00 - 23:30;0;14
15401;CALZADA DE ASTURIAS;ASTURIAS;23:30 - 00:00;6;0
15410;GIJON-SANZ CRESPO;ASTURIAS;05:30 - 06:00;0;5
15410;GIJON-SANZ CRESPO;ASTURIAS;06:00 - 06:30;34;8
15410;GIJON-SANZ CRESPO;ASTURIAS;06:30 - 07:00;30;0
15410;GIJON-SANZ CRESPO;ASTURIAS;07:00 - 07:30;129;31
15410;GIJON-SANZ CRESPO;ASTURIAS;07:30 - 08:00;68;56
15410;GIJON-SANZ CRESPO;ASTURIAS;08:00 - 08:30;125;85
15410;GIJON-SANZ CRESPO;ASTURIAS;08:30 - 09:00;0;41
15410;GIJON-SANZ CRESPO;ASTURIAS;09:00 - 09:30;135;43
15410;GIJON-SANZ CRESPO;ASTURIAS;09:30 - 10:00;0;35
15410;GIJON-SANZ CRESPO;ASTURIAS;10:00 - 10:30;54;31
15410;GIJON-SANZ CRESPO;ASTURIAS;10:30 - 11:00;0;18
15410;GIJON-SANZ CRESPO;ASTURIAS;11:00 - 11:30;53;32
15410;GIJON-SANZ CRESPO;ASTURIAS;12:00 - 12:30;93;40
15410;GIJON-SANZ CRESPO;ASTURIAS;12:30 - 13:00;0;23
15410;GIJON-SANZ CRESPO;ASTURIAS;13:00 - 13:30;28;29
15410;GIJON-SANZ CRESPO;ASTURIAS;13:30 - 14:00;52;43
15410;GIJON-SANZ CRESPO;ASTURIAS;14:00 - 14:30;80;56
15410;GIJON-SANZ CRESPO;ASTURIAS;14:30 - 15:00;26;95
15410;GIJON-SANZ CRESPO;ASTURIAS;15:00 - 15:30;108;61
15410;GIJON-SANZ CRESPO;ASTURIAS;15:30 - 16:00;0;81
15410;GIJON-SANZ CRESPO;ASTURIAS;16:00 - 16:30;39;0
15410;GIJON-SANZ CRESPO;ASTURIAS;16:30 - 17:00;24;81
15410;GIJON-SANZ CRESPO;ASTURIAS;17:00 - 17:30;64;36
15410;GIJON-SANZ CRESPO;ASTURIAS;17:30 - 18:00;0;34
15410;GIJON-SANZ CRESPO;ASTURIAS;18:00 - 18:30;77;37
15410;GIJON-SANZ CRESPO;ASTURIAS;18:30 - 19:00;0;55
15410;GIJON-SANZ CRESPO;ASTURIAS;19:00 - 19:30;60;41
15410;GIJON-SANZ CRESPO;ASTURIAS;19:30 - 20:00;0;40
15410;GIJON-SANZ CRESPO;ASTURIAS;20:00 - 20:30;70;63
15410;GIJON-SANZ CRESPO;ASTURIAS;20:30 - 21:00;0;37
15410;GIJON-SANZ CRESPO;ASTURIAS;21:00 - 21:30;31;34
15410;GIJON-SANZ CRESPO;ASTURIAS;21:30 - 22:00;34;26
15410;GIJON-SANZ CRESPO;ASTURIAS;22:00 - 22:30;25;20
15410;GIJON-SANZ CRESPO;ASTURIAS;22:30 - 23:00;0;8
15410;GIJON-SANZ CRESPO;ASTURIAS;23:00 - 23:30;0;9
15410;GIJON-SANZ CRESPO;ASTURIAS;23:30 - 00:00;11;0
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;06:00 - 06:30;0;0
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;06:30 - 07:00;3;2
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;07:00 - 07:30;0;0
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;07:30 - 08:00;0;3
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;08:00 - 08:30;1;0
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;08:30 - 09:00;0;8
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;09:00 - 09:30;1;0
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;09:30 - 10:00;1;1
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;10:00 - 10:30;1;1
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;10:30 - 11:00;1;1
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;11:00 - 11:30;0;0
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;12:30 - 13:00;0;1
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;13:00 - 13:30;1;0
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;13:30 - 14:00;0;1
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;14:00 - 14:30;1;0
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;14:30 - 15:00;0;0
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;15:00 - 15:30;2;0
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;15:30 - 16:00;1;1
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;16:00 - 16:30;0;0
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;16:30 - 17:00;2;0
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;17:00 - 17:30;0;0
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;17:30 - 18:00;0;0
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;18:00 - 18:30;0;0
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;18:30 - 19:00;0;1
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;19:00 - 19:30;1;1
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;19:30 - 20:00;0;1
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;20:00 - 20:30;1;0
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;20:30 - 21:00;0;1
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;21:00 - 21:30;0;0
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;21:30 - 22:00;0;0
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;22:00 - 22:30;0;0
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;22:30 - 23:00;0;1
16001;SANTA EULALIA DE MANZANEDA;ASTURIAS;23:00 - 23:30;0;0
16002;TUDELA-VEGUIN;ASTURIAS;06:00 - 06:30;0;0
16002;TUDELA-VEGUIN;ASTURIAS;06:30 - 07:00;1;3
16002;TUDELA-VEGUIN;ASTURIAS;07:00 - 07:30;4;2
16002;TUDELA-VEGUIN;ASTURIAS;07:30 - 08:00;1;3
16002;TUDELA-VEGUIN;ASTURIAS;08:00 - 08:30;5;0
16002;TUDELA-VEGUIN;ASTURIAS;08:30 - 09:00;3;1
16002;TUDELA-VEGUIN;ASTURIAS;09:00 - 09:30;1;3
16002;TUDELA-VEGUIN;ASTURIAS;09:30 - 10:00;2;3
16002;TUDELA-VEGUIN;ASTURIAS;10:00 - 10:30;4;2
16002;TUDELA-VEGUIN;ASTURIAS;10:30 - 11:00;5;2
16002;TUDELA-VEGUIN;ASTURIAS;11:00 - 11:30;2;1
16002;TUDELA-VEGUIN;ASTURIAS;12:30 - 13:00;1;1
16002;TUDELA-VEGUIN;ASTURIAS;13:00 - 13:30;3;0
16002;TUDELA-VEGUIN;ASTURIAS;13:30 - 14:00;3;2
16002;TUDELA-VEGUIN;ASTURIAS;14:00 - 14:30;3;2
16002;TUDELA-VEGUIN;ASTURIAS;14:30 - 15:00;4;5
16002;TUDELA-VEGUIN;ASTURIAS;15:00 - 15:30;2;0
16002;TUDELA-VEGUIN;ASTURIAS;15:30 - 16:00;3;4
16002;TUDELA-VEGUIN;ASTURIAS;16:00 - 16:30;2;1
16002;TUDELA-VEGUIN;ASTURIAS;16:30 - 17:00;4;1
16002;TUDELA-VEGUIN;ASTURIAS;17:00 - 17:30;0;1
16002;TUDELA-VEGUIN;ASTURIAS;17:30 - 18:00;0;0
16002;TUDELA-VEGUIN;ASTURIAS;18:00 - 18:30;4;2
16002;TUDELA-VEGUIN;ASTURIAS;18:30 - 19:00;1;2
16002;TUDELA-VEGUIN;ASTURIAS;19:00 - 19:30;2;2
16002;TUDELA-VEGUIN;ASTURIAS;19:30 - 20:00;0;2
16002;TUDELA-VEGUIN;ASTURIAS;20:00 - 20:30;3;0
